#test 16wh07 progenitor
number of variables = 8
grid
mass
radius
dens
temp
velr
Ye
P
38 4.4558079997828905E+32 2.6638e+07 4.1928490906517382E+09 7.53406e+09 4.4299308702354279E-01 -2.36647e+07 0
39 4.5831167997638696E+32 2.69769e+07 4.1272180121446400E+09 7.536e+09 4.4314310966373305E-01 -2.39629e+07 0
40 4.7104255997441568E+32 2.73127e+07 4.0627456323356676E+09 7.5377e+09 4.4329255557618880E-01 -2.42583e+07 0
41 4.8377343997237985E+32 2.76455e+07 3.9993934806868725E+09 7.53916e+09 4.4344151208199839E-01 -2.4551e+07 0
42 4.9650431997027945E+32 2.79756e+07 3.9371254315207367E+09 7.54039e+09 4.4359002899286781E-01 -2.48412e+07 0
43 5.0923519996812371E+32 2.83032e+07 3.8759075572755923E+09 7.54141e+09 4.4373820243761042E-01 -2.51291e+07 0
44 5.2196607996591262E+32 2.86283e+07 3.8157074390108938E+09 7.5422e+09 4.4388614454096470E-01 -2.54147e+07 0
45 5.3469695996366004E+32 2.89511e+07 3.7564950636968164E+09 7.54277e+09 4.4403397108785131E-01 -2.56983e+07 0
46 5.4742783996135672E+32 2.92719e+07 3.6982416770432811E+09 7.54312e+09 4.4418178004151354E-01 -2.59799e+07 0
47 5.6015871995902113E+32 2.95906e+07 3.6409200309216900E+09 7.54325e+09 4.4432969122768334E-01 -2.62597e+07 0
48 5.7288959995664403E+32 2.99075e+07 3.5845042416869736E+09 7.54316e+09 4.4447782302398975E-01 -2.65377e+07 0
49 5.8562047995423003E+32 3.02226e+07 3.5289696061027846E+09 7.54285e+09 4.4462629792765246E-01 -2.68142e+07 0
50 5.9835135995177914E+32 3.05361e+07 3.4742933756607018E+09 7.54233e+09 4.4477522342413334E-01 -2.70891e+07 0
51 6.1108223994929136E+32 3.08481e+07 3.4204530882338190E+09 7.54158e+09 4.4492473854015424E-01 -2.73626e+07 0
52 6.2381311994676669E+32 3.11587e+07 3.3674276405940557E+09 7.54062e+09 4.4507497621394448E-01 -2.76348e+07 0
53 6.3654399994422356E+32 3.14679e+07 3.3151965110616999E+09 7.53944e+09 4.4522607224946997E-01 -2.79058e+07 0
54 6.4927487994164816E+32 3.17759e+07 3.2637411733680387E+09 7.53803e+09 4.4537814373790791E-01 -2.81755e+07 0
55 6.6200575993905431E+32 3.20828e+07 3.2130427973128319E+09 7.53639e+09 4.4553135221201373E-01 -2.84442e+07 0
56 6.7473663993643740E+32 3.23886e+07 3.1630837245567436E+09 7.53453e+09 4.4568584539156125E-01 -2.87119e+07 0
57 6.8746751993379743E+32 3.26935e+07 3.1138471770972137E+09 7.53242e+09 4.4584177046830503E-01 -2.89787e+07 0
58 7.0019839993113902E+32 3.29974e+07 3.0653169546578717E+09 7.53009e+09 4.4599928692497892E-01 -2.92446e+07 0
59 7.1292927992846216E+32 3.33006e+07 3.0174764763675370E+09 7.52751e+09 4.4615865735165494E-01 -2.95096e+07 0
60 7.2566015992577146E+32 3.3603e+07 2.9703116546983147E+09 7.5247e+09 4.4631999983885245E-01 -2.9774e+07 0
61 7.3839103992306693E+32 3.39047e+07 2.9238098412237463E+09 7.52163e+09 4.4648334263174899E-01 -3.00377e+07 0
62 7.5112191992034395E+32 3.42059e+07 2.8779578629663410E+09 7.51829e+09 4.4664880093562559E-01 -3.03007e+07 0
63 7.6385279991759791E+32 3.45065e+07 2.8327427448430243E+09 7.51469e+09 4.4681652485109330E-01 -3.05632e+07 0
64 7.7658367991483804E+32 3.48066e+07 2.7881523457894502E+09 7.51082e+09 4.4698662644820797E-01 -3.08252e+07 0
65 7.8931455991206895E+32 3.51063e+07 2.7441748109315987E+09 7.50668e+09 4.4715920626487776E-01 -3.10868e+07 0
66 8.0204543990928141E+32 3.54057e+07 2.7007987445260525E+09 7.50225e+09 4.4733438258145131E-01 -3.13479e+07 0
67 8.1477631990648003E+32 3.57048e+07 2.6580132906233172E+09 7.49753e+09 4.4751223699950199E-01 -3.16087e+07 0
68 8.2750719990365559E+32 3.60037e+07 2.6158080003652611E+09 7.49251e+09 4.4769285692707755E-01 -3.18692e+07 0
69 8.4023807990082194E+32 3.63024e+07 2.5741727484589419E+09 7.4872e+09 4.4787632118042170E-01 -3.21294e+07 0
70 8.5296895989797905E+32 3.6601e+07 2.5330981398893170E+09 7.48159e+09 4.4806265372453213E-01 -3.23895e+07 0
71 8.6569983989513617E+32 3.68995e+07 2.4925746642829809E+09 7.47567e+09 4.4825192734637964E-01 -3.26493e+07 0
72 8.7843071989228407E+32 3.7198e+07 2.4525935853043337E+09 7.46944e+09 4.4844413957419782E-01 -3.29091e+07 0
73 8.9116159988941351E+32 3.74966e+07 2.4131462356621408E+09 7.4629e+09 4.4863930794024748E-01 -3.31688e+07 0
74 9.0389247988654296E+32 3.77952e+07 2.3742243301615334E+09 7.45606e+09 4.4883741955551554E-01 -3.34284e+07 0
75 9.1662335988366780E+32 3.8094e+07 2.3358199534240155E+09 7.4489e+09 4.4903844148933797E-01 -3.3688e+07 0
76 9.2935423988079725E+32 3.8393e+07 2.2979252282885509E+09 7.44144e+09 4.4924234570019811E-01 -3.39477e+07 0
77 9.4208511987792669E+32 3.86923e+07 2.2605327160453625E+09 7.43367e+09 4.4944905249784262E-01 -3.42075e+07 0
78 9.5481599987505614E+32 3.89918e+07 2.2236351640985250E+09 7.4256e+09 4.4965847437522172E-01 -3.44674e+07 0
79 9.6754687987218559E+32 3.92916e+07 2.1872254637189684E+09 7.41722e+09 4.4987050386292926E-01 -3.47275e+07 0
80 9.8027775986931043E+32 3.95918e+07 2.1512966025724864E+09 7.40855e+09 4.5008506443606960E-01 -3.49877e+07 0
81 9.9300863986643987E+32 3.98925e+07 2.1158419309259374E+09 7.39958e+09 4.5030201265024911E-01 -3.52482e+07 0
82 1.0057395198635647E+33 4.01936e+07 2.0808547700249939E+09 7.39032e+09 4.5052121856996402E-01 -3.5509e+07 0
83 1.0184703998607080E+33 4.04952e+07 2.0463290094920750E+09 7.38078e+09 4.5074246503226872E-01 -3.577e+07 0
84 1.0312012798578651E+33 4.07974e+07 2.0122582143082364E+09 7.37096e+09 4.5096562069441404E-01 -3.60314e+07 0
85 1.0439321598550361E+33 4.11002e+07 1.9786364738253322E+09 7.36088e+09 4.5119044544878917E-01 -3.62932e+07 0
86 1.0566630398522255E+33 4.14036e+07 1.9454576049804745E+09 7.35054e+09 4.5141679756622699E-01 -3.65554e+07 0
87 1.0693939198494287E+33 4.17078e+07 1.9127159012027438E+09 7.33997e+09 4.5164439466200856E-01 -3.6818e+07 0
88 1.0821247998466458E+33 4.20126e+07 1.8804054876403835E+09 7.32915e+09 4.5187304397983230E-01 -3.70811e+07 0
89 1.0948556798438813E+33 4.23183e+07 1.8485203655433784E+09 7.31812e+09 4.5210263494523950E-01 -3.73447e+07 0
90 1.1075865598411353E+33 4.26247e+07 1.8170564849383738E+09 7.30683e+09 4.5233312059054054E-01 -3.76089e+07 0
91 1.1203174398384123E+33 4.2932e+07 1.7860081113354201E+09 7.29536e+09 4.5256359294997356E-01 -3.78736e+07 0
92 1.1330483198357124E+33 4.32402e+07 1.7553691125352604E+09 7.2837e+09 4.5279406905495218E-01 -3.81389e+07 0
93 1.1457791998330401E+33 4.35494e+07 1.7251340974306421E+09 7.27188e+09 4.5302428423875035E-01 -3.84049e+07 0
94 1.1585100798303955E+33 4.38595e+07 1.6952973209260275E+09 7.25989e+09 4.5325406929882772E-01 -3.86715e+07 0
95 1.1712409598277832E+33 4.41707e+07 1.6658535926843340E+09 7.24776e+09 4.5348317862006410E-01 -3.89388e+07 0
96 1.1839718398252032E+33 4.4483e+07 1.6367969072784832E+09 7.23549e+09 4.5371169581177595E-01 -3.92069e+07 0
97 1.1967027198226601E+33 4.47963e+07 1.6081223850804098E+09 7.22309e+09 4.5393930531613041E-01 -3.94757e+07 0
98 1.2094335998201446E+33 4.51109e+07 1.5798246603934443E+09 7.21058e+09 4.5416597008876430E-01 -3.97454e+07 0
99 1.2221644798176753E+33 4.54266e+07 1.5518996716934459E+09 7.19797e+09 4.5439091290166667E-01 -4.00158e+07 0
100 1.2348953598152521E+33 4.57436e+07 1.5243400958906209E+09 7.18521e+09 4.5461594120193394E-01 -4.02872e+07 0
101 1.2476262398128750E+33 4.60619e+07 1.4971431528476665E+09 7.17235e+09 4.5483947815868259E-01 -4.05594e+07 0
102 1.2603571198105394E+33 4.63815e+07 1.4703048799522936E+09 7.15944e+09 4.5506079910283515E-01 -4.08326e+07 0
103 1.2730879998082545E+33 4.67025e+07 1.4438190851457362E+09 7.1464e+09 4.5528131268008393E-01 -4.11067e+07 0
104 1.2858188798060112E+33 4.70249e+07 1.4176820432061560E+09 7.13327e+09 4.5550027640246954E-01 -4.13819e+07 0
105 1.2985497598038231E+33 4.73488e+07 1.3918893467150061E+09 7.12005e+09 4.5571755441239664E-01 -4.1658e+07 0
106 1.3112806398016766E+33 4.76742e+07 1.3664371878631542E+09 7.1068e+09 4.5593227899347072E-01 -4.19353e+07 0
107 1.3240115197995808E+33 4.80012e+07 1.3413202432712026E+09 7.09344e+09 4.5614592985024682E-01 -4.22136e+07 0
108 1.3367423997975358E+33 4.83299e+07 1.3165348439294579E+09 7.08e+09 4.5635763266284191E-01 -4.24931e+07 0
109 1.3494732797955507E+33 4.86602e+07 1.2920767521030178E+09 7.0665e+09 4.5656728616584580E-01 -4.27738e+07 0
110 1.3622041597936209E+33 4.89922e+07 1.2679418913819129E+09 7.05293e+09 4.5677482604059461E-01 -4.30557e+07 0
111 1.3749350397917465E+33 4.9326e+07 1.2441265171551194E+09 7.0394e+09 4.5697831498772634E-01 -4.33388e+07 0
112 1.3876659197899274E+33 4.96616e+07 1.2206258262290952E+09 7.02573e+09 4.5718142438128290E-01 -4.36233e+07 0
113 1.4003967997881775E+33 4.9999e+07 1.1974363744082985E+09 7.012e+09 4.5738222908089127E-01 -4.3909e+07 0
114 1.4131276797864921E+33 5.03385e+07 1.1745541969295638E+09 6.99832e+09 4.5757885686335237E-01 -4.41961e+07 0
115 1.4258585597848483E+33 5.06798e+07 1.1519755835464134E+09 6.9845e+09 4.5777495320940059E-01 -4.44846e+07 0
116 1.4385894397832690E+33 5.10233e+07 1.1296964652898979E+09 6.97074e+09 4.5796684062254767E-01 -4.47746e+07 0
117 1.4513203197817404E+33 5.13688e+07 1.1077139205076125E+09 6.95683e+09 4.5815814964187562E-01 -4.5066e+07 0
118 1.4640511997802718E+33 5.17165e+07 1.0860235330845516E+09 6.94295e+09 4.5834623024057686E-01 -4.5359e+07 0
119 1.4767820797788678E+33 5.20664e+07 1.0646218836807190E+09 6.92909e+09 4.5853092425544173E-01 -4.56535e+07 0
120 1.4895129597775283E+33 5.24186e+07 1.0435066220102952E+09 6.91509e+09 4.5871495756971248E-01 -4.59496e+07 0
121 1.5022438397762442E+33 5.27731e+07 1.0226727031946378E+09 6.90117e+09 4.5889489895517738E-01 -4.62473e+07 0
122 1.5149747197750154E+33 5.313e+07 1.0021175670140121E+09 6.88723e+09 4.5907251619982692E-01 -4.65468e+07 0
123 1.5277055997738373E+33 5.34894e+07 9.8183914957517576E+08 6.87314e+09 4.5924948121667875E-01 -4.6848e+07 0
124 1.5404364797727192E+33 5.38513e+07 9.6183249002558994E+08 6.85908e+09 4.5942325988900479E-01 -4.71509e+07 0
125 1.5531673597716657E+33 5.42158e+07 9.4209460082088983E+08 6.84503e+09 4.5959429186236039E-01 -4.74557e+07 0
126 1.5658982397706767E+33 5.4583e+07 9.2262270868228972E+08 6.83095e+09 4.5976298809901728E-01 -4.77624e+07 0
127 1.5786291197697523E+33 5.4953e+07 9.0341536729755807E+08 6.81676e+09 4.5993064818625751E-01 -4.8071e+07 0
128 1.5913599997688970E+33 5.53258e+07 8.8446686335846341E+08 6.80262e+09 4.6009487978498392E-01 -4.83815e+07 0
129 1.6040908797681110E+33 5.57014e+07 8.6577793850317252E+08 6.78833e+09 4.6025870373997013E-01 -4.86941e+07 0
130 1.6168217597673848E+33 5.60801e+07 8.4734131197242808E+08 6.77414e+09 4.6041875012006422E-01 -4.90087e+07 0
131 1.6295526397667233E+33 5.64618e+07 8.2915810752885568E+08 6.75982e+09 4.6057801759561340E-01 -4.93255e+07 0
132 1.6422835197661217E+33 5.68467e+07 8.1122465983405018E+08 6.74544e+09 4.6073561797349405E-01 -4.96445e+07 0
133 1.6550143997655800E+33 5.72348e+07 7.9353815300778937E+08 6.73103e+09 4.6089136871303082E-01 -4.99656e+07 0
134 1.6677452797650983E+33 5.76262e+07 7.7609513091923440E+08 6.71662e+09 4.6104475658708255E-01 -5.02891e+07 0
135 1.6804761597646766E+33 5.8021e+07 7.5889696728818333E+08 6.70204e+09 4.6119775732001267E-01 -5.06149e+07 0
136 1.6932070397643194E+33 5.84193e+07 7.4193690017572725E+08 6.68749e+09 4.6134806289393426E-01 -5.09431e+07 0
137 1.7059379197640176E+33 5.88212e+07 7.2521359184584200E+08 6.67292e+09 4.6149622120068812E-01 -5.12738e+07 0
138 1.7186687997637711E+33 5.92269e+07 7.0872809447582698E+08 6.6582e+09 4.6164347713740023E-01 -5.1607e+07 0
139 1.7313996797635799E+33 5.96363e+07 6.9247217244169128E+08 6.64358e+09 4.6178731962065722E-01 -5.19428e+07 0
140 1.7441305597634441E+33 6.00496e+07 6.7644800968398941E+08 6.62887e+09 4.6192923225784605E-01 -5.22812e+07 0
141 1.7568614397633590E+33 6.0467e+07 6.6065346259150362E+08 6.6141e+09 4.6206907942335812E-01 -5.26224e+07 0
142 1.7629830886683225E+33 6.07783e+07 6.4913103383404815E+08 6.60329e+09 4.6216988867326758E-01 -5.28765e+07 0
143 1.7691714638563773E+33 6.09831e+07 6.4166265085615957E+08 6.596e+09 4.6223499467203005E-01 -5.30435e+07 0
144 1.7823231997633459E+33 6.13072e+07 6.2998486739996791E+08 6.585e+09 4.6233553332378308E-01 -5.33074e+07 0
145 1.7950540797634176E+33 6.17444e+07 6.1460987295050061E+08 6.57014e+09 4.6246635317423507E-01 -5.36629e+07 0
146 1.8077849597635354E+33 6.21791e+07 5.9969732866698349E+08 6.55576e+09 4.6259049121905660E-01 -5.40157e+07 0
147 1.8205158397637086E+33 6.26184e+07 5.8499433636622238E+08 6.54162e+09 4.6271099364862600E-01 -5.43716e+07 0
148 1.8332467197639278E+33 6.30625e+07 5.7049625478512788E+08 6.52773e+09 4.6282971285182584E-01 -5.47306e+07 0
149 1.8459775997642071E+33 6.35115e+07 5.5619778088664389E+08 6.51411e+09 4.6294897054908096E-01 -5.5093e+07 0
150 1.8587084797645232E+33 6.39657e+07 5.4210076497940135E+08 6.50053e+09 4.6307267330268065E-01 -5.54588e+07 0
151 1.8714393597648762E+33 6.44253e+07 5.2768807819392675E+08 6.50051e+09 4.6322675137756347E-01 -5.58285e+07 0
152 1.8841702397652569E+33 6.48905e+07 5.1432656389837867E+08 6.47791e+09 4.6335265409100723E-01 -5.62019e+07 0
153 1.8969011197656837E+33 6.5361e+07 5.0117695082183748E+08 6.45483e+09 4.6347912079539810E-01 -5.65785e+07 0
154 1.9053883730993224E+33 6.5757e+07 4.8963669853105229E+08 6.45891e+09 4.6354454165588022E-01 -5.68951e+07 0
155 1.9138756264329802E+33 6.60849e+07 4.5940012931789112E+08 7.01275e+09 4.6342713998907753E-01 -5.7164e+07 0
156 1.9223628797666572E+33 6.64261e+07 4.4258457413380760E+08 7.21878e+09 4.6255486486862152E-01 -5.74536e+07 0
157 1.9350937597671993E+33 6.68612e+07 4.3227158924644697E+08 7.20057e+09 4.6281435203329496E-01 -5.78256e+07 0
158 1.9478246397677737E+33 6.73888e+07 4.2010771795028222E+08 7.17886e+09 4.6313566672382123E-01 -5.82758e+07 0
159 1.9605555197683896E+33 6.79233e+07 4.0817938864738327E+08 7.15673e+09 4.6346118889384802E-01 -5.87306e+07 0
160 1.9732863997690424E+33 6.84648e+07 3.9648651350737059E+08 7.13402e+09 4.6379494252274572E-01 -5.91902e+07 0
161 1.9860172797697320E+33 6.90136e+07 3.8502561899794418E+08 7.11073e+09 4.6413732518719497E-01 -5.96545e+07 0
162 1.9987481597704586E+33 6.95698e+07 3.7380091761748880E+08 7.08669e+09 4.6448865625173463E-01 -6.01237e+07 0
163 2.0114790397712267E+33 7.01337e+07 3.6279284662023258E+08 7.06227e+09 4.6485049418528140E-01 -6.05978e+07 0
164 2.0242099197720178E+33 7.07053e+07 3.5202639110584408E+08 7.0368e+09 4.6522274966038224E-01 -6.10768e+07 0
165 2.0369407997728412E+33 7.12851e+07 3.4148784622325695E+08 7.0106e+09 4.6560350023410269E-01 -6.15609e+07 0
166 2.0496716797736969E+33 7.18731e+07 3.3115769688462883E+08 6.98397e+09 4.6599735668424030E-01 -6.20499e+07 0
167 2.0624025597745802E+33 7.24696e+07 3.2103215760935336E+08 6.95698e+09 4.6640313017616153E-01 -6.25441e+07 0
168 2.0751334397754959E+33 7.30749e+07 3.1116036007911474E+08 6.92855e+09 4.6681295481743307E-01 -6.30435e+07 0
169 2.0878643197764392E+33 7.36892e+07 3.0150456374246752E+08 6.89933e+09 4.6723428012530460E-01 -6.35479e+07 0
170 2.1005951997774102E+33 7.43126e+07 2.9206533004405695E+08 6.86939e+09 4.6766157105477035E-01 -6.40575e+07 0
171 2.1133260797784088E+33 7.49456e+07 2.8282676170110875E+08 6.83896e+09 4.6809961209165407E-01 -6.45723e+07 0
172 2.1260569597794398E+33 7.55883e+07 2.7375751806308252E+08 6.80878e+09 4.6855137626123372E-01 -6.50924e+07 0
173 2.1387878397804984E+33 7.6241e+07 2.6493880432888025E+08 6.77693e+09 4.6900143136275890E-01 -6.56178e+07 0
174 2.1515187197815800E+33 7.69041e+07 2.5632623285828260E+08 6.7444e+09 4.6945526468254628E-01 -6.61484e+07 0
175 2.1642495997826894E+33 7.75777e+07 2.4791652035327080E+08 6.71123e+09 4.6991148242343050E-01 -6.66842e+07 0
176 2.1769804797838218E+33 7.82622e+07 2.3971025361153185E+08 6.67742e+09 4.7036468483468902E-01 -6.72252e+07 0
177 2.1897113597849910E+33 7.89579e+07 2.3169572219297025E+08 6.64306e+09 4.7082133150489186E-01 -6.77715e+07 0
178 2.2024422397861742E+33 7.96651e+07 2.2387393965961674E+08 6.60818e+09 4.7127617014374856E-01 -6.83229e+07 0
179 2.2151731197873711E+33 8.03841e+07 2.1624079914221102E+08 6.57281e+09 4.7172798560160950E-01 -6.88795e+07 0
180 2.2279039997885865E+33 8.11154e+07 2.0879274205639654E+08 6.537e+09 4.7217552826554393E-01 -6.94413e+07 0
181 2.2406348797898158E+33 8.18592e+07 2.0152974226148275E+08 6.50073e+09 4.7261373058412470E-01 -7.00081e+07 0
182 2.2533657597910634E+33 8.2616e+07 1.9444069733320889E+08 6.46411e+09 4.7304954364871038E-01 -7.058e+07 0
183 2.2660966397923296E+33 8.33861e+07 1.8752743402985165E+08 6.42708e+09 4.7347717743543061E-01 -7.11568e+07 0
184 2.2788275197936188E+33 8.41701e+07 1.8078720907253778E+08 6.38966e+09 4.7389517840171785E-01 -7.17386e+07 0
185 2.2915583997949126E+33 8.49683e+07 1.7421467674853754E+08 6.35189e+09 4.7430565468438496E-01 -7.23252e+07 0
186 2.3042892797962248E+33 8.57813e+07 1.6780925051865548E+08 6.31372e+09 4.7470543334559356E-01 -7.29164e+07 0
187 2.3170201597975509E+33 8.66094e+07 1.6156390464425468E+08 6.27522e+09 4.7509818843596013E-01 -7.35121e+07 0
188 2.3297510397988954E+33 8.74534e+07 1.5547898079641142E+08 6.2363e+09 4.7548171952796686E-01 -7.41122e+07 0
189 2.3424819198002584E+33 8.83137e+07 1.4955101302571136E+08 6.19694e+09 4.7585739146630873E-01 -7.47166e+07 0
190 2.3552127998016352E+33 8.91908e+07 1.4378120875592655E+08 6.15706e+09 4.7622114282322098E-01 -7.53248e+07 0
191 2.3679436798030351E+33 9.00854e+07 1.3816677157120195E+08 6.11663e+09 4.7657295923518345E-01 -7.59367e+07 0
192 2.3806745598044396E+33 9.09981e+07 1.3270513300094019E+08 6.07563e+09 4.7691264483841245E-01 -7.65519e+07 0
193 2.3934054398058486E+33 9.19296e+07 1.2739262411360362E+08 6.03407e+09 4.7724097343819888E-01 -7.717e+07 0
194 2.4061363198072670E+33 9.28805e+07 1.2222943006910294E+08 5.99181e+09 4.7755531925541655E-01 -7.77906e+07 0
195 2.4188671998086991E+33 9.38515e+07 1.1721272035109574E+08 5.94885e+09 4.7785609641238624E-01 -7.84132e+07 0
196 2.4315980798101359E+33 9.48434e+07 1.1233933680506153E+08 5.90517e+09 4.7814387094150645E-01 -7.90372e+07 0
197 2.4443289598115865E+33 9.5857e+07 1.0760714639827663E+08 5.86072e+09 4.7841834235409475E-01 -7.96619e+07 0
198 2.4570598398130555E+33 9.6893e+07 1.0301287983078103E+08 5.81552e+09 4.7867958896266494E-01 -8.02868e+07 0
199 2.4697907198145384E+33 9.79525e+07 9.8556028763261154E+07 5.76944e+09 4.7892666017739061E-01 -8.09109e+07 0
200 2.4825215998160351E+33 9.90364e+07 9.4204753077012017E+07 5.72525e+09 4.7916084804493231E-01 -8.15332e+07 0
201 2.4952524798175410E+33 1.00146e+08 9.0025151070827678E+07 5.67673e+09 4.7937973920977572E-01 -8.21529e+07 0
202 2.5079833598190562E+33 1.01281e+08 8.5976847186262190E+07 5.62712e+09 4.7958589891547571E-01 -8.27688e+07 0
203 2.5207142398205806E+33 1.02444e+08 8.2057946527681053E+07 5.57633e+09 4.7977917838649681E-01 -8.33799e+07 0
204 2.5334451198221142E+33 1.03634e+08 7.8266449498201638E+07 5.5243e+09 4.7995958651540227E-01 -8.39847e+07 0
205 2.5461759998236570E+33 1.04855e+08 7.4599888711137980E+07 5.47097e+09 4.8012808459432849E-01 -8.45819e+07 0
206 2.5589068798251999E+33 1.06105e+08 7.1055798230272830E+07 5.41631e+09 4.8028551391926189E-01 -8.517e+07 0
207 2.5716377598267519E+33 1.07388e+08 6.7632197340757012E+07 5.36023e+09 4.8043125894171596E-01 -8.57474e+07 0
208 2.5843686398283132E+33 1.08704e+08 6.4327234876937993E+07 5.30266e+09 4.8056424846533263E-01 -8.63125e+07 0
209 2.5970995198298788E+33 1.10054e+08 6.1138289974963009E+07 5.24352e+09 4.8068625026015555E-01 -8.68628e+07 0
210 2.6098303998314447E+33 1.11441e+08 5.8062386731273502E+07 5.18271e+09 4.8080237057314013E-01 -8.73957e+07 0
211 2.6225612798330198E+33 1.12865e+08 5.5106170765323795E+07 5.11966e+09 4.8089004972499222E-01 -8.79074e+07 0
212 2.6352921598346088E+33 1.14328e+08 5.2262057526238360E+07 5.05434e+09 4.8096989586339844E-01 -8.83939e+07 0
213 2.6480230398361977E+33 1.15832e+08 4.9529497388793238E+07 4.9864e+09 4.8104186616338063E-01 -8.88512e+07 0
214 2.6607539198377867E+33 1.17378e+08 4.6907224353539199E+07 4.91558e+09 4.8110581929785862E-01 -8.92753e+07 0
