# number of points    = 110
# number of variables = 19
# vely
# dens
# temp
# pres
# hydrogen-1
# helium-3
# helium-4
# beryllium-7
# boron-8
# carbon-12
# carbon-13
# nitrogen-13
# nitrogen-14
# nitrogen-15
# oxygen-14
# oxygen-15
# oxygen-16
# oxygen-17
# fluorine-17
    3.910368E+08,  1.142005E+02,  5.911129E+03,  1.858138E+07,  8.619036E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.911642E+08,  1.215571E+02,  5.470320E+03,  1.931007E+07,  7.902145E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.912444E+08,  1.265499E+02,  5.058630E+03,  2.041596E+07,  7.328205E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.913462E+08,  1.333027E+02,  4.686612E+03,  2.171855E+07,  6.868931E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.914202E+08,  1.385223E+02,  4.253639E+03,  2.398042E+07,  6.457332E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.914809E+08,  1.430061E+02,  3.865154E+03,  2.667674E+07,  6.171800E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.915403E+08,  1.475729E+02,  3.451109E+03,  3.039359E+07,  5.943270E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.915901E+08,  1.516959E+02,  2.950639E+03,  3.646221E+07,  5.760349E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.916521E+08,  1.664617E+02,  2.176899E+03,  5.121931E+07,  5.613961E+18,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    3.918756E+08,  5.135975E+02,  4.616947E+02,  1.003087E+08,  5.490385E+18,  5.221673E-01,  3.590456E-06,  2.100227E-01,  4.009376E-08,  5.348389E-09,  1.021481E-01,  9.169465E-03,  1.156337E-02,  1.629573E-02,  2.627828E-08,  6.701407E-05,  5.791019E-05,  1.284097E-01,  5.151114E-05,  4.355583E-05
