# number of points    = 109
# number of variables = 19
# vely
# dens
# temp
# pres
# hydrogen-1
# helium-3
# helium-4
# beryllium-7
# boron-8
# carbon-12
# carbon-13
# nitrogen-13
# nitrogen-14
# nitrogen-15
# oxygen-14
# oxygen-15
# oxygen-16
# oxygen-17
# fluorine-17
    4.534482E+08,  6.500672E+00,  1.744451E+04,  1.942768E+07,  4.195655E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.535524E+08,  6.642954E+00,  1.707858E+04,  1.946085E+07,  4.063752E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.536589E+08,  6.793097E+00,  1.670745E+04,  1.950074E+07,  3.931968E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.537678E+08,  6.951835E+00,  1.633085E+04,  1.954858E+07,  3.800309E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.538792E+08,  7.120002E+00,  1.594843E+04,  1.960480E+07,  3.668775E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.539934E+08,  7.298551E+00,  1.555973E+04,  1.967072E+07,  3.537371E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.541105E+08,  7.488576E+00,  1.516424E+04,  1.974811E+07,  3.406098E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.542315E+08,  7.692704E+00,  1.476010E+04,  1.983959E+07,  3.274533E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.543558E+08,  7.910869E+00,  1.434696E+04,  1.994847E+07,  3.142786E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.544834E+08,  8.144682E+00,  1.392577E+04,  2.007830E+07,  3.011408E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.546150E+08,  8.396416E+00,  1.349541E+04,  2.023432E+07,  2.880340E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.547510E+08,  8.668558E+00,  1.305441E+04,  2.042380E+07,  2.749482E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.548917E+08,  8.964060E+00,  1.260114E+04,  2.065710E+07,  2.618811E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.550381E+08,  9.287404E+00,  1.213284E+04,  2.094811E+07,  2.488144E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.551516E+08,  9.549986E+00,  1.170759E+04,  2.127366E+07,  2.373887E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.553088E+08,  9.931493E+00,  1.126602E+04,  2.168217E+07,  2.259895E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.554738E+08,  1.035586E+01,  1.072447E+04,  2.238198E+07,  2.129826E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.556486E+08,  1.083429E+01,  1.011069E+04,  2.359078E+07,  1.999979E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
    4.558372E+08,  1.138589E+01,  9.360778E+03,  2.583553E+07,  1.870348E+19,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.000000E-01,  0.000000E+00,  0.000000E+00
